y1,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1,24,262,579,1258,597,863,1043,12,6,2,,0.0768,0.049,1.828,0.0096,0.0017,0.041,0.144,0.0491,0.0039,0.1139,0.0386,0.0039,0.0027,0
1,25,260,247,1253,599,870,1031,12,6,2,,0.0729,0.048,1.839,0.0088,0.0019,0.025,0.151,0.048,0.0037,0.1121,0.0343,0.0033,0.0034,0
1,25,263,551,1258,599,873,1040,12,6,3,,0.0768,0.049,1.828,0.0096,0.0017,0.041,0.144,0.0491,0.0039,0.1139,0.0386,0.0039,0.0027,0
1,24,259,511,1273,598,875,1042,12,6,3,,0.0768,0.049,1.828,0.0096,0.0017,0.041,0.144,0.0491,0.0039,0.1139,0.0386,0.0039,0.0027,0
1,23,252,481,1253,598,872,1036,12,6,2,,0.0703,0.066,1.823,0.0072,0.0019,0.026,0.152,0.0546,0.0028,0.122,0.0405,0.0041,0.0016,0
1,24,248,549,1263,598,868,1050,12,6,3,,0.0703,0.066,1.823,0.0072,0.0019,0.026,0.152,0.0546,0.0028,0.122,0.0405,0.0041,0.0016,0
1,22,249,463,1250,600,870,1032,12,6,2,,0.0729,0.048,1.839,0.0088,0.0019,0.025,0.151,0.048,0.0037,0.1121,0.0343,0.0033,0.0034,0
1,24,278,356,1251,592,880,1044,12,5,3,,0.074,0.055,1.824,0.0074,0.001,0.029,0.157,0.0492,0.0038,0.1179,0.0398,0.0037,0.0021,0
1,23,278,377,1258,594,868,1038,12,5,2,,0.0729,0.048,1.839,0.0088,0.0019,0.025,0.151,0.048,0.0037,0.1121,0.0343,0.0033,0.0034,0
1,24,275,517,1253,593,874,1037,12,5,3,,0.0703,0.066,1.823,0.0072,0.0019,0.026,0.152,0.0546,0.0028,0.122,0.0405,0.0041,0.0016,0
1,22,280,586,1250,592,876,1044,12,5,3,,0.0703,0.066,1.823,0.0072,0.0019,0.026,0.152,0.0546,0.0028,0.122,0.0405,0.0041,0.0016,0
0,20,274,471,1256,594,868,1038,12,5,2,,0.0729,0.048,1.839,0.0088,0.0019,0.025,0.151,0.048,0.0037,0.1121,0.0343,0.0033,0.0034,0
0,20,273,429,1252,593,877,1029,12,5,3,,0.074,0.055,1.824,0.0074,0.001,0.029,0.157,0.0492,0.0038,0.1179,0.0398,0.0037,0.0021,0
0,20,268,539,1257,594,864,1039,12,5,2,,0.074,0.055,1.824,0.0074,0.001,0.029,0.157,0.0492,0.0038,0.1179,0.0398,0.0037,0.0021,0
1,24,274,421,1259,592,871,1051,12,5,3,,0.0729,0.048,1.839,0.0088,0.0019,0.025,0.151,0.048,0.0037,0.1121,0.0343,0.0033,0.0034,0
1,24,269,535,1251,595,867,1033,12,5,2,,0.0703,0.066,1.823,0.0072,0.0019,0.026,0.152,0.0546,0.0028,0.122,0.0405,0.0041,0.0016,0
0,20,266,458,1261,591,877,1044,12,5,3,,0.0729,0.048,1.839,0.0088,0.0019,0.025,0.151,0.048,0.0037,0.1121,0.0343,0.0033,0.0034,0
0,21,264,431,1270,593,878,1033,12,5,3,,0.074,0.055,1.824,0.0074,0.001,0.029,0.157,0.0492,0.0038,0.1179,0.0398,0.0037,0.0021,0
1,24,272,578,1255,601,866,1037,12,6,2,,0.0768,0.049,1.828,0.0096,0.0017,0.041,0.144,0.0491,0.0039,0.1139,0.0386,0.0039,0.0027,0
1,25,259,511,1273,598,875,1042,12,6,3,,0.0768,0.049,1.828,0.0096,0.0017,0.041,0.144,0.0491,0.0039,0.1139,0.0386,0.0039,0.0027,0
1,25,273,607,1256,596,860,1034,12,6,2,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,22,273,617,1260,597,868,1049,12,6,1,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,23,271,626,1273,597,859,1037,12,6,2,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,24,273,655,1270,598,872,1041,12,6,1,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,22,273,593,1264,596,861,1042,12,6,2,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
0,18,244,576,1266,565,840,1016,12,2,2,,0.0698,0.049,1.853,0.0091,0.0027,0.037,0.212,0.052,0.0029,0.0786,0.0322,0.0036,0.0026,0.0013
1,24,243,677,1267,562,840,1021,12,3,3,,0.0698,0.049,1.853,0.0091,0.0027,0.037,0.212,0.052,0.0029,0.0786,0.0322,0.0036,0.0026,0.0013
0,21,244,580,1255,561,832,1020,12,2,2,,0.0698,0.049,1.853,0.0091,0.0027,0.037,0.212,0.052,0.0029,0.0786,0.0322,0.0036,0.0026,0.0013
1,23,245,684,1270,560,831,1029,12,3,3,,0.0698,0.049,1.853,0.0091,0.0027,0.037,0.212,0.052,0.0029,0.0786,0.0322,0.0036,0.0026,0.0013
1,24,246,692,1266,562,829,1013,12,3,2,,0.0698,0.049,1.853,0.0091,0.0027,0.037,0.212,0.052,0.0029,0.0786,0.0322,0.0036,0.0026,0.0013
1,22,245,662,1268,564,835,1019,12,3,3,,0.0698,0.049,1.853,0.0091,0.0027,0.037,0.212,0.052,0.0029,0.0786,0.0322,0.0036,0.0026,0.0013
1,23,247,671,1247,565,832,1014,12,3,2,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,22,247,655,1267,565,831,1026,12,3,3,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,22,249,618,1261,566,825,1003,12,3,2,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
0,21,248,646,1266,565,833,1015,12,3,3,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,23,256,631,1257,587,858,1000,12,4,2,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,22,253,634,1263,586,868,989,12,4,3,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,23,249,642,1261,586,851,1017,12,4,2,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,23,253,644,1263,585,855,1025,12,4,3,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,23,252,614,1261,585,861,1017,12,4,2,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,23,310,106,1245,552,822,991,12,2,2,,0.0698,0.049,1.853,0.0091,0.0027,0.037,0.212,0.052,0.0029,0.0786,0.0322,0.0036,0.0026,0.0013
1,22,252,568,1265,583,869,1011,12,4,3,,0.0708,0.064,1.83,0.0098,0.0018,0.039,0.228,0.053,0.0029,0.0843,0.0365,0.0037,0.0027,0.0013
1,23,236,491,1255,595,879,1032,12,6,2,,0.083,0.078,1.863,0.0111,0.0009,0.026,0.152,0.0494,0.0043,0.1219,0.0425,0.0028,0.0028,0
1,24,236,509,1255,596,872,1044,12,5,2,,0.083,0.078,1.863,0.0111,0.0009,0.026,0.152,0.0494,0.0043,0.1219,0.0425,0.0028,0.0028,0
0,20,235,435,1261,595,873,1037,12,6,1,,0.083,0.078,1.863,0.0111,0.0009,0.026,0.152,0.0494,0.0043,0.1219,0.0425,0.0028,0.0028,0
1,24,234,437,1261,596,869,1040,12,5,2,,0.083,0.078,1.863,0.0111,0.0009,0.026,0.152,0.0494,0.0043,0.1219,0.0425,0.0028,0.0028,0
1,23,234,475,1262,596,877,1033,12,6,2,,0.083,0.078,1.863,0.0111,0.0009,0.026,0.152,0.0494,0.0043,0.1219,0.0425,0.0028,0.0028,0
1,25,311,561,1258,597,874,1035,12,6,2,,0.075,0.063,1.825,0.0103,0.0019,0.024,0.149,0.0498,0.0035,0.1179,0.0466,0.0042,0.0033,0
1,24,307,615,1266,599,869,1040,12,6,1,,0.075,0.063,1.825,0.0103,0.0019,0.024,0.149,0.0498,0.0035,0.1179,0.0466,0.0042,0.0033,0
1,22,307,628,1271,596,856,1058,12,6,2,,0.075,0.063,1.825,0.0103,0.0019,0.024,0.149,0.0498,0.0035,0.1179,0.0466,0.0042,0.0033,0
1,25,274,667,1277,597,864,1056,12,5,1,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,22,267,669,1268,598,861,1041,12,5,2,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,24,275,657,1277,597,867,1055,12,5,1,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,22,270,618,1274,597,859,1044,12,5,2,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,23,276,612,1269,599,865,1044,12,6,1,,0.0757,0.086,1.837,0.009,0.0011,0.029,0.151,0.0505,0.0035,0.125,0.05,0.0034,0.0031,0
1,23,294,24,1265,583,855,1025,12,4,1,,0.0698,0.049,1.853,0.0091,0.0027,0.037,0.212,0.052,0.0029,0.0786,0.0322,0.0036,0.0026,0.0013
0,20,277,371,1254,593,878,1029,12,5,2,,0.0768,0.049,1.828,0.0096,0.0017,0.041,0.144,0.0491,0.0039,0.1139,0.0386,0.0039,0.0027,0
1,23,275,443,1260,594,864,1037,12,5,2,,0.0768,0.049,1.828,0.0096,0.0017,0.041,0.144,0.0491,0.0039,0.1139,0.0386,0.0039,0.0027,0
1,23,250,459,1263,576,837,1009,12,2,1,,0.0667,0.188,1.867,0.0106,0.0012,0.027,0.291,0.0567,0.005,0.0812,0.0307,0.0037,0.0018,0.0009
1,22,250,459,1263,576,837,1009,12,2,1,,0.0667,0.188,1.867,0.0106,0.0012,0.027,0.291,0.0567,0.005,0.0812,0.0307,0.0037,0.0018,0.0009
1,23,263,574,1271,569,833,1018,12,2,2,,0.0667,0.188,1.867,0.0106,0.0012,0.027,0.291,0.0567,0.005,0.0812,0.0307,0.0037,0.0018,0.0009
0,21,233,231,1280,610,872,1060,12,5,2,,0.0745,0.07,1.817,0.0123,0.0019,0.034,0.161,0.0506,0.0143,0.1121,0.0367,0.0041,0.0021,0
1,25,217,196,1255,593,856,1010,12,4,3,,0.0684,0.074,1.844,0.0133,0.0025,0.028,0.188,0.0482,0.0026,0.0737,0.0254,0.0034,0.0035,0.0019
1,23,217,196,1255,593,856,1010,12,4,3,,0.0684,0.074,1.844,0.0133,0.0025,0.028,0.188,0.0482,0.0026,0.0737,0.0254,0.0034,0.0035,0.0019
1,22,217,196,1255,593,856,1010,12,4,3,,0.0684,0.074,1.844,0.0133,0.0025,0.028,0.188,0.0482,0.0026,0.0737,0.0254,0.0034,0.0035,0.0019
1,23,247,461,1263,592,857,1017,12,5,3,,0.081,0.086,1.809,0.0087,0.0019,0.029,0.191,0.0529,0.0029,0.0859,0.0329,0.0044,0.0018,0.0016
1,23,249,401,1261,593,855,1018,12,5,3,,0.0784,0.055,1.818,0.0118,0.0011,0.041,0.188,0.0508,0.004,0.09,0.0324,0.0036,0.0015,0.0015
1,22,376,595,1250,594,848,1017,12,5,2,,0.083,0.051,1.851,0.01,0.0022,0.029,0.189,0.0467,0.0024,0.0796,0.0336,0.0042,0.0015,0.0011
1,23,278,519,1255,591,860,1025,12,6,2,,0.0797,0.17,1.83,0.0102,0.0025,0.033,0.291,0.0541,0.0022,0.0817,0.0349,0.0043,0.0015,0.0017
1,23,278,519,1255,591,860,1025,12,6,2,,0.0797,0.17,1.83,0.0102,0.0025,0.033,0.291,0.0541,0.0022,0.0817,0.0349,0.0043,0.0015,0.0017
1,22,210,431,1258,593,855,1022,12,5,3,,0.0689,0.07,1.8,0.0109,0.0022,0.029,0.201,0.0471,0.0034,0.0708,0.0316,0.0035,0.0015,0.0009
0,21,221,443,1249,571,829,982,12,3,3,,0.0698,0.179,1.893,0.0095,0.0019,0.028,0.296,0.0538,0.0027,0.0816,0.0301,0.0037,0.0018,0.0026
1,24,237,530,1265,591,876,1016,12,5,3,,0.0713,0.057,1.843,0.0104,0.0016,0.028,0.152,0.045,0.0037,0.1115,0.0378,0.0045,0.0019,0
0,18,251,613,1271,578,858,1035,12,4,1,,0.0736,0.185,1.85,0.0133,0.001,0.032,0.289,0.0522,0.0036,0.0837,0.0304,0.0039,0.0026,0.0008
1,22,245,430,1261,590,884,1013,12,5,2,,0.0713,0.057,1.843,0.0104,0.0016,0.028,0.152,0.045,0.0037,0.1115,0.0378,0.0045,0.0019,0
1,26,258,164,1243,592,863,1012,12,5,1,,0.0782,0.051,1.892,0.011,0.0013,0.031,0.18,0.05,0.0036,0.0858,0.0331,0.0031,0.0022,0.0013
1,23,258,164,1243,592,863,1012,12,5,1,,0.0782,0.051,1.892,0.011,0.0013,0.031,0.18,0.05,0.0036,0.0858,0.0331,0.0031,0.0022,0.0013
1,25,258,164,1243,592,863,1012,12,5,1,,0.0782,0.051,1.892,0.011,0.0013,0.031,0.18,0.05,0.0036,0.0858,0.0331,0.0031,0.0022,0.0013
1,25,252,54,1256,592,872,1004,12,5,3,,0.0782,0.051,1.892,0.011,0.0013,0.031,0.18,0.05,0.0036,0.0858,0.0331,0.0031,0.0022,0.0013
0,21,238,580,1273,545,823,990,12,2,2,,0.0746,0.073,1.823,0.0144,0.0009,0.034,0.201,0.0469,0.0036,0.0841,0.037,0.0038,0.0033,0.0011
1,23,252,54,1256,592,872,1004,12,5,3,,0.0782,0.051,1.892,0.011,0.0013,0.031,0.18,0.05,0.0036,0.0858,0.0331,0.0031,0.0022,0.0013
1,23,252,54,1256,592,872,1004,12,5,3,,0.0782,0.051,1.892,0.011,0.0013,0.031,0.18,0.05,0.0036,0.0858,0.0331,0.0031,0.0022,0.0013
1,22,238,667,1259,549,813,997,12,2,1,,0.0746,0.073,1.823,0.0144,0.0009,0.034,0.201,0.0469,0.0036,0.0841,0.037,0.0038,0.0033,0.0011
0,20,239,525,1276,547,820,1002,12,2,3,,0.0746,0.073,1.823,0.0144,0.0009,0.034,0.201,0.0469,0.0036,0.0841,0.037,0.0038,0.0033,0.0011
0,20,291,605,1261,554,813,1010,12,2,2,,0.0766,0.059,1.872,0.0097,0.0021,0.03,0.184,0.0531,0.004,0.0882,0.0343,0.0035,0.0028,0.0012
0,19,285,365,1247,592,857,1027,12,5,1,,0.075,0.044,1.851,0.0075,0.0023,0.027,0.177,0.0485,0.0032,0.0784,0.0312,0.0036,0.0034,0.0015
1,22,286,419,1241,591,862,1028,12,5,2,,0.075,0.044,1.851,0.0075,0.0023,0.027,0.177,0.0485,0.0032,0.0784,0.0312,0.0036,0.0034,0.0015
0,21,285,365,1247,592,857,1027,12,5,1,,0.075,0.044,1.851,0.0075,0.0023,0.027,0.177,0.0485,0.0032,0.0784,0.0312,0.0036,0.0034,0.0015
1,23,223,19,1256,589,859,1021,12,5,2,,0.0756,0.052,1.845,0.015,0.0017,0.037,0.186,0.0491,0.003,0.0894,0.0353,0.0046,0.0026,0.0008
1,23,222,419,1259,589,863,1027,12,5,1,,0.0756,0.052,1.845,0.015,0.0017,0.037,0.186,0.0491,0.003,0.0894,0.0353,0.0046,0.0026,0.0008
1,23,262,666,1255,591,862,1040,12,5,2,,0.0782,0.053,1.843,0.0121,0.0017,0.024,0.186,0.0529,0.0064,0.0936,0.0389,0.0027,0.0032,0.0013
1,22,267,665,1254,593,855,1028,12,5,1,,0.0782,0.053,1.843,0.0121,0.0017,0.024,0.186,0.0529,0.0064,0.0936,0.0389,0.0027,0.0032,0.0013
1,23,267,665,1254,593,855,1028,12,5,1,,0.0782,0.053,1.843,0.0121,0.0017,0.024,0.186,0.0529,0.0064,0.0936,0.0389,0.0027,0.0032,0.0013
1,24,267,665,1254,593,855,1028,12,5,1,,0.0782,0.053,1.843,0.0121,0.0017,0.024,0.186,0.0529,0.0064,0.0936,0.0389,0.0027,0.0032,0.0013
1,24,267,665,1254,593,855,1028,12,5,1,,0.0782,0.053,1.843,0.0121,0.0017,0.024,0.186,0.0529,0.0064,0.0936,0.0389,0.0027,0.0032,0.0013
1,23,212,149,1261,589,864,1021,12,5,3,,0.0741,0.056,1.826,0.0121,0.002,0.028,0.177,0.0482,0.0033,0.0807,0.0295,0.004,0.0036,0.0011
1,25,208,589,1256,602,871,1033,12,5,1,,0.0776,0.077,1.888,0.0099,0.0018,0.022,0.165,0.0481,0.0027,0.1198,0.0429,0.0035,0.0019,0
1,25,212,595,1261,593,880,1031,12,5,3,,0.0774,0.058,1.861,0.0128,0.0011,0.034,0.16,0.051,0.0038,0.1125,0.0398,0.0034,0.0027,0
1,25,213,585,1264,593,868,1031,12,4,1,,0.0774,0.058,1.861,0.0128,0.0011,0.034,0.16,0.051,0.0038,0.1125,0.0398,0.0034,0.0027,0
1,25,208,539,1263,593,880,1029,12,4,1,,0.0774,0.058,1.861,0.0128,0.0011,0.034,0.16,0.051,0.0038,0.1125,0.0398,0.0034,0.0027,0
1,23,211,550,1257,592,871,1029,12,5,3,,0.0774,0.058,1.861,0.0128,0.0011,0.034,0.16,0.051,0.0038,0.1125,0.0398,0.0034,0.0027,0
1,23,214,623,1260,592,888,1032,12,5,1,,0.0734,0.072,1.821,0.0106,0.001,0.026,0.153,0.0482,0.0039,0.1175,0.0458,0.0035,0.0032,0
1,25,215,599,1268,596,868,1044,12,5,1,,0.0821,0.085,1.923,0.0106,0.002,0.042,0.175,0.052,0.003,0.125,0.045,0.0037,0.0022,0
1,22,202,496,1253,583,870,1017,12,4,1,,0.0727,0.189,1.863,0.0122,0.0013,0.039,0.264,0.0555,0.0045,0.09,0.0353,0.0029,0.0022,0.0012
0,21,230,102,1267,566,837,1001,13,2,2,,0.0768,0.056,1.893,0.0122,0.0023,0.026,0.181,0.0488,0.0038,0.0793,0.0205,0.0033,0.003,0.0023
1,25,213,422,1260,595,883,1040,12,6,1,,0.0778,0.094,1.907,0.0124,0.0019,0.028,0.144,0.0529,0.0034,0.1209,0.0498,0.0044,0.0019,0
1,25,219,434,1251,593,860,1003,12,5,2,,0.0695,0.06,1.833,0.0127,0.0025,0.028,0.182,0.0476,0.0041,0.0884,0.0359,0.0031,0.0024,0.0012
1,24,271,351,1245,592,887,1023,12,6,2,,0.0778,0.094,1.907,0.0124,0.0019,0.028,0.144,0.0529,0.0034,0.1209,0.0498,0.0044,0.0019,0
1,24,213,422,1260,595,883,1040,12,6,1,,0.0778,0.094,1.907,0.0124,0.0019,0.028,0.144,0.0529,0.0034,0.1209,0.0498,0.0044,0.0019,0
1,23,316,578,1260,598,864,1037,12,5,3,,0.0726,0.058,1.815,0.0122,0.001,0.054,0.158,0.053,0.0044,0.1225,0.0444,0.0042,0.0027,0
1,23,313,605,1256,596,870,1039,12,6,3,,0.0763,0.088,1.849,0.0097,0.0019,0.054,0.145,0.0475,0.0041,0.116,0.0365,0.0043,0.0025,0
1,22,314,541,1259,597,870,1038,12,6,2,,0.0726,0.058,1.815,0.0122,0.001,0.054,0.158,0.053,0.0044,0.1225,0.0444,0.0042,0.0027,0
1,28,317,591,1259,598,863,1036,12,5,3,,0.0763,0.088,1.849,0.0097,0.0019,0.054,0.145,0.0475,0.0041,0.116,0.0365,0.0043,0.0025,0
1,22,207,447,1252,574,852,1018,12,4,2,,0.0731,0.185,1.847,0.0131,0.0012,0.03,0.269,0.0508,0.0037,0.0811,0.0315,0.0041,0.0028,0.001
1,22,199,452,1255,595,852,1024,12,5,2,,0.0781,0.093,1.864,0.012,0.0015,0.029,0.187,0.0514,0.004,0.0861,0.0351,0.0035,0.0031,0.0012
1,23,201,487,1261,593,859,1035,12,5,1,,0.0781,0.093,1.864,0.012,0.0015,0.029,0.187,0.0514,0.004,0.0861,0.0351,0.0035,0.0031,0.0012
1,24,218,351,1256,593,856,1040,12,4,2,,0.0781,0.093,1.864,0.012,0.0015,0.029,0.187,0.0514,0.004,0.0861,0.0351,0.0035,0.0031,0.0012
1,26,214,458,1262,593,853,1043,12,5,2,,0.0781,0.093,1.864,0.012,0.0015,0.029,0.187,0.0514,0.004,0.0861,0.0351,0.0035,0.0031,0.0012
1,24,215,470,1262,593,856,1042,12,5,3,,0.0781,0.093,1.864,0.012,0.0015,0.029,0.187,0.0514,0.004,0.0861,0.0351,0.0035,0.0031,0.0012
1,26,197,407,1259,594,858,1018,12,5,2,,0.085,0.107,1.802,0.0134,0.0017,0.025,0.19,0.0529,0.0034,0.0807,0.0397,0.0031,0.0015,0.0012
1,28,197,456,1261,593,860,1034,12,5,2,,0.085,0.107,1.802,0.0134,0.0017,0.025,0.19,0.0529,0.0034,0.0807,0.0397,0.0031,0.0015,0.0012
1,27,198,440,1255,594,853,1029,12,5,3,,0.085,0.107,1.802,0.0134,0.0017,0.025,0.19,0.0529,0.0034,0.0807,0.0397,0.0031,0.0015,0.0012
1,23,317,591,1259,598,863,1036,12,5,3,,0.0763,0.088,1.849,0.0097,0.0019,0.054,0.145,0.0475,0.0041,0.116,0.0365,0.0043,0.0025,0
1,26,213,83,1227,598,860,1028,12,6,1,,0.0788,0.055,1.85,0.0123,0.0014,0.031,0.15,0.0503,0.0049,0.1166,0.0395,0.0033,0.0029,0
1,25,233,462,1260,587,891,1016,12,6,3,,0.0768,0.1,1.878,0.0114,0.0029,0.036,0.142,0.0491,0.0042,0.1,0.0315,0.0063,0.0019,0
1,27,213,83,1227,598,860,1028,12,6,1,,0.0788,0.055,1.85,0.0123,0.0014,0.031,0.15,0.0503,0.0049,0.1166,0.0395,0.0033,0.0029,0
1,25,202,655,1256,599,867,1044,12,5,1,,0.082,0.057,1.884,0.0113,0.0015,0.042,0.16,0.0519,0.0049,0.1204,0.0433,0.0033,0.0031,0
1,23,230,613,1259,593,884,1039,12,4,2,,0.0788,0.055,1.85,0.0123,0.0014,0.031,0.15,0.0503,0.0049,0.1166,0.0395,0.0033,0.0029,0
1,24,230,628,1255,595,878,1022,12,5,3,,0.0788,0.055,1.85,0.0123,0.0014,0.031,0.15,0.0503,0.0049,0.1166,0.0395,0.0033,0.0029,0
0,21,218,604,1257,592,878,1032,12,5,2,,0.0714,0.056,1.816,0.0101,0.002,0.03,0.156,0.0463,0.0046,0.112,0.0398,0.0032,0.0025,0
1,23,215,625,1264,595,871,1043,12,4,1,,0.0788,0.055,1.85,0.0123,0.0014,0.031,0.15,0.0503,0.0049,0.1166,0.0395,0.0033,0.0029,0
1,24,230,613,1259,593,884,1039,12,4,2,,0.0788,0.055,1.85,0.0123,0.0014,0.031,0.15,0.0503,0.0049,0.1166,0.0395,0.0033,0.0029,0
1,24,230,628,1255,595,878,1022,12,5,3,,0.0788,0.055,1.85,0.0123,0.0014,0.031,0.15,0.0503,0.0049,0.1166,0.0395,0.0033,0.0029,0
0,21,229,590,1263,552,823,1028,12,2,3,,0.0713,0.082,1.875,0.0109,0.0025,0.03,0.238,0.0553,0.0046,0.0856,0.0322,0.0043,0.0033,0.0011
1,25,283,94,1259,592,866,1031,12,5,3,,0.0717,0.055,1.814,0.0086,0.0019,0.023,0.187,0.0495,0.0039,0.0814,0.0324,0.0037,0.0034,0.0015
0,21,211,614,1244,558,828,1012,12,2,2,,0.0699,0.06,1.862,0.0113,0.0016,0.034,0.252,0.0554,0.0039,0.0836,0.0301,0.005,0.004,0.0014
0,21,200,547,1237,560,827,1009,12,2,3,,0.0709,0.073,1.858,0.0105,0.0026,0.032,0.23,0.0554,0.0045,0.0905,0.04,0.0045,0.0021,0.0015
0,20,212,618,1245,558,828,1020,12,2,3,,0.0699,0.06,1.862,0.0113,0.0016,0.034,0.252,0.0554,0.0039,0.0836,0.0301,0.005,0.004,0.0014
1,22,201,509,1243,556,826,1019,12,2,3,,0.0709,0.073,1.858,0.0105,0.0026,0.032,0.23,0.0554,0.0045,0.0905,0.04,0.0045,0.0021,0.0015
0,21,207,541,1239,558,821,1011,12,2,3,,0.0709,0.073,1.858,0.0105,0.0026,0.032,0.23,0.0554,0.0045,0.0905,0.04,0.0045,0.0021,0.0015
1,24,214,592,1275,594,869,1051,12,6,1,,0.0793,0.069,1.847,0.0104,0.0017,0.041,0.157,0.0485,0.0051,0.1153,0.0423,0.004,0.0031,0
1,23,215,580,1266,594,867,1051,12,6,2,,0.0793,0.069,1.847,0.0104,0.0017,0.041,0.157,0.0485,0.0051,0.1153,0.0423,0.004,0.0031,0
1,23,215,582,1273,593,872,1053,12,6,2,,0.0793,0.069,1.847,0.0104,0.0017,0.041,0.157,0.0485,0.0051,0.1153,0.0423,0.004,0.0031,0
1,24,215,593,1266,596,865,1054,12,6,1,,0.0794,0.05,1.88,0.0124,0.001,0.029,0.143,0.0508,0.005,0.118,0.0368,0.0043,0.0025,0
1,23,210,597,1267,597,876,1041,12,5,2,,0.0734,0.058,1.907,0.0123,0.0013,0.026,0.145,0.053,0.005,0.1078,0.0351,0.0037,0.0035,0
1,25,218,452,1259,597,873,1039,12,5,2,,0.0694,0.087,1.841,0.0109,0.0019,0.027,0.147,0.0451,0.0034,0.1053,0.0308,0.0042,0.0024,0
1,25,218,521,1269,599,877,1042,12,5,1,,0.0694,0.087,1.841,0.0109,0.0019,0.027,0.147,0.0451,0.0034,0.1053,0.0308,0.0042,0.0024,0
0,21,399,579,1257,552,812,1021,12,2,3,,0.0773,0.093,1.845,0.0093,0.0017,0.065,0.229,0.0553,0.0037,0.0838,0.0306,0.0035,0.0032,0.0019
1,24,245,259,1217,546,815,996,12,2,2,,0.0773,0.093,1.845,0.0093,0.0017,0.065,0.229,0.0553,0.0037,0.0838,0.0306,0.0035,0.0032,0.0019
1,26,261,580,1252,599,870,1034,12,6,2,,0.0703,0.066,1.823,0.0072,0.0019,0.026,0.152,0.0546,0.0028,0.122,0.0405,0.0041,0.0016,0
1,27,274,585,1263,601,855,1047,12,5,2,,0.0703,0.066,1.823,0.0072,0.0019,0.026,0.152,0.0546,0.0028,0.122,0.0405,0.0041,0.0016,0
1,24,270,537,1251,599,869,1038,12,6,3,,0.0703,0.066,1.823,0.0072,0.0019,0.026,0.152,0.0546,0.0028,0.122,0.0405,0.0041,0.0016,0
1,25,248,507,1278,599,875,1038,12,6,1,,0.0729,0.048,1.839,0.0088,0.0019,0.025,0.151,0.048,0.0037,0.1121,0.0343,0.0033,0.0034,0
1,26,269,519,1254,600,860,1032,12,6,2,,0.074,0.055,1.824,0.0074,0.001,0.029,0.157,0.0492,0.0038,0.1179,0.0398,0.0037,0.0021,0
1,27,249,463,1250,600,870,1032,12,6,2,,0.0729,0.048,1.839,0.0088,0.0019,0.025,0.151,0.048,0.0037,0.1121,0.0343,0.0033,0.0034,0
1,25,269,498,1253,599,865,1036,12,6,3,,0.0768,0.049,1.828,0.0096,0.0017,0.041,0.144,0.0491,0.0039,0.1139,0.0386,0.0039,0.0027,0
0,19,317,213,1250,611,878,1023,12,8,2,,0.0802,0.089,1.863,0.0071,0.0015,0.03,0.147,0.049,0.0154,0.1247,0.0463,0.0042,0.0023,0
